Month,Day,Year,Houston,Raleigh
9,20,2010,77.6,77.2
9,21,2010,78.3,77.3
9,22,2010,80,80.5
9,23,2010,81.7,83.6
9,24,2010,81.4,83.2
9,25,2010,81.5,81.3
9,26,2010,79.8,76.9
9,27,2010,71.8,70.6
9,28,2010,69.8,72
9,29,2010,73.2,65.9
9,30,2010,75.7,71.1
10,1,2010,77.3,69.2
10,2,2010,72.4,61.2
10,3,2010,71,59.6
10,4,2010,64.1,59.1
10,5,2010,63.2,57.6
10,6,2010,64,55.2
10,7,2010,67.1,61.7
10,8,2010,70,64.6
10,9,2010,70.4,64.1
10,10,2010,72.1,66.6
10,11,2010,76.4,70.6
10,12,2010,77.3,71.1
10,13,2010,74.9,70
10,14,2010,73.1,64.5
10,15,2010,68.3,57.4
10,16,2010,69.5,56.6
10,17,2010,69.5,57.1
10,18,2010,73.2,63.4
10,19,2010,75.6,64.8
10,20,2010,76,61.3
10,21,2010,77,61.5
10,22,2010,75.3,56.9
10,23,2010,77.3,54.1
10,24,2010,79.4,60.9
10,25,2010,79,66.7
10,26,2010,83.1,69.9
10,27,2010,83.3,77.9
10,28,2010,78.7,75.9
10,29,2010,63.1,59.2
10,30,2010,60.7,49.2
10,31,2010,67.1,57.1
11,1,2010,78.3,54
11,2,2010,66.5,49.5
11,3,2010,57.5,49.4
11,4,2010,61.7,53.2
11,5,2010,56.6,50.6
11,6,2010,54,44.9
11,7,2010,54.2,41
11,8,2010,58.8,45
11,9,2010,63.6,53.8
11,10,2010,67.6,52.2
11,11,2010,69.1,51.5
11,12,2010,72.9,48.3
11,13,2010,62.2,47.1
11,14,2010,52.1,48.2
11,15,2010,56.2,53
11,16,2010,60.8,59.9
11,17,2010,59.5,60
11,18,2010,59.7,46.7
11,19,2010,53,45.6
11,20,2010,58.9,51.7
11,21,2010,69.4,52.2
11,22,2010,72.6,54.7
11,23,2010,76,61.9
11,24,2010,76.2,56.7
11,25,2010,76.8,49.1
11,26,2010,49.9,59.1
11,27,2010,45.7,47.1
11,28,2010,51.2,38.1
11,29,2010,70.6,40
11,30,2010,61.1,56.7
12,1,2010,47.1,59.8
12,2,2010,52.4,37.1
12,3,2010,59.4,39.9
12,4,2010,68,35.6
12,5,2010,58.3,35
12,6,2010,45.3,31.2
12,7,2010,45.1,28.3
12,8,2010,49,26.9
12,9,2010,45.9,30.9
12,10,2010,56.8,33.3
12,11,2010,67.2,32.7
12,12,2010,53.4,41.4
12,13,2010,45,32.5
12,14,2010,51.3,25.6
12,15,2010,64.6,26
12,16,2010,66.3,30.2
12,17,2010,56.9,35.8
12,18,2010,49.9,32.8
12,19,2010,47.3,35.8
12,20,2010,61.8,32
12,21,2010,72.2,34.6
12,22,2010,70.7,43.1
12,23,2010,61.1,40.5
12,24,2010,55.1,34.2
12,25,2010,46.6,36.5
12,26,2010,38.9,31.5
12,27,2010,39.1,28.8
12,28,2010,53.8,32.3
12,29,2010,60.2,35.4
12,30,2010,64.4,33.1
12,31,2010,70.3,41.7
1,1,2011,60.1,50.4
1,2,2011,46.2,58.7
1,3,2011,45.4,37.7
1,4,2011,56.6,35.5
1,5,2011,64.6,37.4
1,6,2011,55.4,40.2
1,7,2011,54.3,38.2
1,8,2011,54.3,35.2
1,9,2011,48,26.5
1,10,2011,41.6,29.7
1,11,2011,40.9,29.1
1,12,2011,36.4,31.4
1,13,2011,36.7,31.2
1,14,2011,43,29.8
1,15,2011,51.8,34.1
1,16,2011,57.9,38.9
1,17,2011,53.9,37.5
1,18,2011,55.1,37.1
1,19,2011,51.6,47.8
1,20,2011,53.5,41.8
1,21,2011,36.9,42.1
1,22,2011,42.5,28.3
1,23,2011,48.8,27.7
1,24,2011,52.9,31
1,25,2011,50.2,39.3
1,26,2011,47.2,42.1
1,27,2011,50.3,38
1,28,2011,57.4,37.7
1,29,2011,62.3,41.4
1,30,2011,66.7,49.6
1,31,2011,63.1,42.8
2,1,2011,53.6,39.3
2,2,2011,27.5,59.6
2,3,2011,31.2,40.2
2,4,2011,30.2,35.8
2,5,2011,35.9,38.9
2,6,2011,49.9,42.4
2,7,2011,52.9,40.9
2,8,2011,43.6,43.6
2,9,2011,43.1,35.3
2,10,2011,30.4,38.1
2,11,2011,35.9,34.2
2,12,2011,43.5,38.4
2,13,2011,49.7,42.9
2,14,2011,58.8,52.8
2,15,2011,63.3,49.5
2,16,2011,64.2,46.2
2,17,2011,67,52.7
2,18,2011,69.3,63.5
2,19,2011,65.2,62.6
2,20,2011,68.1,50.5
2,21,2011,71,58
2,22,2011,68.6,50.5
2,23,2011,70.2,38.6
2,24,2011,72.1,45.3
2,25,2011,66.7,61.6
2,26,2011,63.1,46.6
2,27,2011,72.8,58.2
2,28,2011,73.2,69.7
3,1,2011,59.7,51.7
3,2,2011,59.5,46.5
3,3,2011,59.6,46.1
3,4,2011,69.1,42.2
3,5,2011,62.8,53.9
3,6,2011,52.1,59.7
3,7,2011,56.1,43.7
3,8,2011,67.2,43.9
3,9,2011,69.1,47.9
3,10,2011,57.7,58.4
3,11,2011,56.5,44.5
3,12,2011,65.5,47
3,13,2011,67.6,60.9
3,14,2011,66.5,53
3,15,2011,57.3,48.5
3,16,2011,63.5,53.1
3,17,2011,70.6,53.8
3,18,2011,73.1,63
3,19,2011,71.6,68
3,20,2011,70.4,54.2
3,21,2011,70.9,60.4
3,22,2011,73.1,68.7
3,23,2011,74.9,66.4
3,24,2011,73.4,60.4
3,25,2011,72.7,49.1
3,26,2011,75.9,47
3,27,2011,74.6,38.3
3,28,2011,63.7,38.6
3,29,2011,67.4,43.2
3,30,2011,62.1,46.3
3,31,2011,62.7,43.2
4,1,2011,69.7,46.5
4,2,2011,74.5,49.2
4,3,2011,73.5,52.3
4,4,2011,74.2,68
4,5,2011,59.1,63.5
4,6,2011,63.5,52.2
4,7,2011,72,62.2
4,8,2011,78.4,65.5
4,9,2011,77.6,54.1
4,10,2011,77.9,57.4
4,11,2011,78.6,68.2
4,12,2011,70.4,71.3
4,13,2011,67.6,59.6
4,14,2011,74.8,60
4,15,2011,77.5,62
4,16,2011,70.1,65.7
4,17,2011,66.7,59.7
4,18,2011,77.3,63.7
4,19,2011,80.7,69.8
4,20,2011,81.1,75.5
4,21,2011,79.4,67.2
4,22,2011,79.9,55.4
4,23,2011,80.2,60.5
4,24,2011,79.9,74
4,25,2011,80.4,75.1
4,26,2011,80.2,74.2
4,27,2011,84.1,74.3
4,28,2011,70.3,75.2
4,29,2011,68.6,66.1
4,30,2011,77.6,62.5
5,1,2011,81.6,63.4
5,2,2011,71.4,68.7
5,3,2011,62.6,73.1
5,4,2011,64.4,62.7
5,5,2011,67.4,55.9
5,6,2011,70.9,57.6
5,7,2011,75.5,61.8
5,8,2011,80.1,63.4
5,9,2011,82.4,64.4
5,10,2011,81.9,69.1
5,11,2011,79.3,66.9
5,12,2011,76.1,64.4
5,13,2011,74,68.2
5,14,2011,73.1,68.8
5,15,2011,68.7,69.5
5,16,2011,74.6,67.4
5,17,2011,71.2,64.7
5,18,2011,72.6,63.1
5,19,2011,78,63.7
5,20,2011,82.2,68.8
5,21,2011,81.4,70.5
5,22,2011,82,74.1
5,23,2011,82.8,78.2
5,24,2011,83.8,80.3
5,25,2011,85,78.7
5,26,2011,84.8,82.4
5,27,2011,83.1,73.4
5,28,2011,85.2,72.3
5,29,2011,83.4,77.2
5,30,2011,84.4,80.8
5,31,2011,84.7,82.9
6,1,2011,84.2,83.8
6,2,2011,86.2,84.1
6,3,2011,87.4,77.3
6,4,2011,83.2,73.6
6,5,2011,87.5,79
6,6,2011,84.4,78.7
6,7,2011,79.6,78.8
6,8,2011,84,83.5
6,9,2011,83.4,83.8
6,10,2011,83.1,83.3
6,11,2011,83.7,80.4
6,12,2011,84.1,77.8
6,13,2011,84.8,76
6,14,2011,86.9,74.7
6,15,2011,87.3,71.2
6,16,2011,87.3,77.1
6,17,2011,88.6,79.7
6,18,2011,89.1,82
6,19,2011,88.6,77.4
6,20,2011,87.6,81.3
6,21,2011,88.1,81.2
6,22,2011,79.2,82.5
6,23,2011,80.4,82.3
6,24,2011,82,81.6
6,25,2011,84.4,81.2
6,26,2011,86.7,79.8
6,27,2011,86.7,80.6
6,28,2011,86.4,79.8
6,29,2011,86.2,78.6
6,30,2011,87.2,78.4
7,1,2011,87.7,79.9
7,2,2011,87.5,81.3
7,3,2011,84.5,82.9
7,4,2011,86.8,84.8
7,5,2011,86.9,77.7
7,6,2011,82,79.3
7,7,2011,81.8,78.5
7,8,2011,86.6,80.4
7,9,2011,86.8,80.4
7,10,2011,86.5,80.7
7,11,2011,86.8,84.1
7,12,2011,87.4,87.7
7,13,2011,87.1,87.5
7,14,2011,88.2,79.7
7,15,2011,87.2,75.1
7,16,2011,84.8,77.6
7,17,2011,86.5,78.8
7,18,2011,85.6,81.3
7,19,2011,81.8,83.3
7,20,2011,83.5,86.7
7,21,2011,86.3,87.5
7,22,2011,85.7,90.3
7,23,2011,87.7,90.1
7,24,2011,87,86.8
7,25,2011,87.3,83.2
7,26,2011,87.3,78.6
7,27,2011,88.1,83.8
7,28,2011,84.2,87.7
7,29,2011,83.4,88.7
7,30,2011,83.5,88.7
7,31,2011,84.6,76.8
8,1,2011,88.5,79.9
8,2,2011,89.5,83.4
8,3,2011,89.6,85.2
8,4,2011,89.4,86
8,5,2011,88.9,82.1
8,6,2011,89.1,81
8,7,2011,89,84.1
8,8,2011,89.4,84.4
8,9,2011,89.4,84
8,10,2011,89.8,83.4
8,11,2011,89.3,81.5
8,12,2011,89.2,79
8,13,2011,88.5,76.2
8,14,2011,87.2,78.7
8,15,2011,87,74
8,16,2011,88.6,76
8,17,2011,89.5,76.5
8,18,2011,90.4,78.9
8,19,2011,91.3,79.2
8,20,2011,90.6,78
8,21,2011,87.8,81.5
8,22,2011,88.6,78.2
8,23,2011,89.1,75.8
8,24,2011,89.1,76.7
8,25,2011,83.2,80.5
8,26,2011,87.7,81.2
8,27,2011,92.2,75.3
8,28,2011,93,78.5
8,29,2011,90.7,76
8,30,2011,90.2,73
8,31,2011,87.6,72.6
9,1,2011,87.5,73.2
9,2,2011,88.4,75.7
9,3,2011,85.4,77.9
9,4,2011,80.9,78.4
9,5,2011,85.8,77.7
9,6,2011,76.6,80.3
9,7,2011,75.9,76.1
9,8,2011,76.1,73.6
9,9,2011,78.5,73.4
9,10,2011,81.8,74.9
9,11,2011,82.8,75.4
9,12,2011,85.5,76
9,13,2011,87.6,75.4
9,14,2011,87.2,77.2
9,15,2011,86.1,77.2
9,16,2011,80.2,59.3
9,17,2011,78.5,57.3
9,18,2011,78.6,60.7
9,19,2011,76.5,64.8
9,20,2011,78.4,69.3
9,21,2011,79.9,72.8
9,22,2011,80.7,74
9,23,2011,80.1,73
9,24,2011,78.3,70.9
9,25,2011,84.6,73.9
9,26,2011,85.8,75.1
9,27,2011,85.3,77.9
9,28,2011,84.2,75.6
9,29,2011,84.3,72.8
9,30,2011,76.6,68.4
10,1,2011,72.8,58.2
10,2,2011,68.8,53.1
10,3,2011,69,53.8
10,4,2011,69.5,57.5
10,5,2011,70.6,61.6
10,6,2011,74.6,61.7
10,7,2011,79.1,60.3
10,8,2011,78.4,59.5
10,9,2011,73,62.3
10,10,2011,72.4,64.8
10,11,2011,75.2,64.7
10,12,2011,76.2,67.7
10,13,2011,76.4,72.7
10,14,2011,71.8,67.1
10,15,2011,71.5,60.2
10,16,2011,72.4,60.4
10,17,2011,74.2,68.8
10,18,2011,72,70.5
10,19,2011,61.9,64.5
10,20,2011,60.6,54.3
10,21,2011,67.9,52.4
10,22,2011,71.3,53.1
10,23,2011,72.7,52.3
10,24,2011,75.8,55.5
10,25,2011,76.1,57.4
10,26,2011,75,58.3
10,27,2011,74.7,63.4
10,28,2011,59.8,54.6
10,29,2011,54.9,44.2
10,30,2011,56.4,42.8
10,31,2011,60.5,44.4
11,1,2011,62.5,47.3
11,2,2011,69.3,47
11,3,2011,61.7,49.7
11,4,2011,53.2,53.2
11,5,2011,54.5,47.7
11,6,2011,70.1,50.2
11,7,2011,73.3,52.6
11,8,2011,74.6,53.2
11,9,2011,63.6,51.9
11,10,2011,57.7,53.8
11,11,2011,52.9,44.9
11,12,2011,62.4,45.5
11,13,2011,72.8,53
11,14,2011,75,63.3
11,15,2011,73.5,68.2
11,16,2011,69.4,70.5
11,17,2011,62.1,55.9
11,18,2011,53.6,38.8
11,19,2011,68.9,41.6
11,20,2011,76.7,57
11,21,2011,75.9,65.8
11,22,2011,71.4,66.6
11,23,2011,59.7,66.5
11,24,2011,54.9,51.7
11,25,2011,58.9,49
11,26,2011,65.1,52.9
11,27,2011,52,61.6
11,28,2011,44.8,63.9
11,29,2011,49.3,56.1
11,30,2011,51.8,43
12,1,2011,53.4,42.5
12,2,2011,61.4,42.6
12,3,2011,66.2,45.1
12,4,2011,66.1,46.2
12,5,2011,52.2,55.8
12,6,2011,41.6,64.4
12,7,2011,37.4,66.1
12,8,2011,39.9,44.5
12,9,2011,51,41.1
12,10,2011,52.4,44.5
12,11,2011,48.2,38.7
12,12,2011,51.5,37.4
12,13,2011,58,42.9
12,14,2011,66.8,48.3
12,15,2011,69.8,53.5
12,16,2011,60.9,59
12,17,2011,54.4,44.3
12,18,2011,53.4,37
12,19,2011,59.1,39.9
12,20,2011,65.1,49.1
12,21,2011,50.4,59.3
12,22,2011,53.7,64.1
12,23,2011,52.7,63.1
12,24,2011,48.3,45.7
12,25,2011,44.1,43.1
12,26,2011,47.9,44.6
12,27,2011,46.4,47.4
12,28,2011,47.9,47.6
12,29,2011,51.6,41.2
12,30,2011,52.8,47.3
12,31,2011,63.4,57.6
1,1,2012,66.3,49.7
1,2,2012,52.6,48.7
1,3,2012,46,31.3
1,4,2012,52,29.2
1,5,2012,62.9,39.9
1,6,2012,65.1,47.2
1,7,2012,65.4,52.3
1,8,2012,67.8,55.1
1,9,2012,67.2,45.8
1,10,2012,54.1,47.3
1,11,2012,54.1,48.5
1,12,2012,51.7,52.6
1,13,2012,41.1,44.4
1,14,2012,46.7,34.8
1,15,2012,49.5,36.8
1,16,2012,67.8,35.7
1,17,2012,71.8,50.5
1,18,2012,52.9,57.6
1,19,2012,59.3,38
1,20,2012,71.5,44.5
1,21,2012,71.4,51
1,22,2012,67.9,36.7
1,23,2012,66.3,39.9
1,24,2012,57.8,53.5
1,25,2012,66.5,47.7
1,26,2012,56.6,51.3
1,27,2012,53.7,64.3
1,28,2012,57.1,47.8
1,29,2012,51.4,46.2
1,30,2012,52.8,42.7
1,31,2012,62.2,49.7
2,1,2012,70.9,56.3
2,2,2012,69.4,60.1
2,3,2012,69.9,49.3
2,4,2012,66.8,45.8
2,5,2012,52.3,45.8
2,6,2012,50,38.4
2,7,2012,55.1,45
2,8,2012,55.2,40.3
2,9,2012,51.7,39.9
2,10,2012,53.6,39.8
2,11,2012,47.9,44.4
2,12,2012,41.3,29.3
2,13,2012,47.8,35.3
2,14,2012,55.8,46.8
2,15,2012,59.1,48.9
2,16,2012,62.7,49.5
2,17,2012,59.8,52.7
2,18,2012,59.4,51.5
2,19,2012,55.1,46.1
2,20,2012,55.4,38.6
2,21,2012,61.6,40.2
2,22,2012,68.8,53.3
2,23,2012,72.3,58.9
2,24,2012,65.5,68.8
2,25,2012,54.4,49
2,26,2012,51.2,39.8
2,27,2012,63,42.4
2,28,2012,66.5,52.5
2,29,2012,74.7,55
3,1,2012,73.8,69.3
3,2,2012,75.4,53.2
3,3,2012,65,59.4
3,4,2012,57,49
3,5,2012,62,42.8
3,6,2012,63.6,40.3
3,7,2012,69.6,50.2
3,8,2012,73.6,61.3
3,9,2012,58,59.8
3,10,2012,51.8,46.7
3,11,2012,64,47.2
3,12,2012,61.2,48.2
3,13,2012,72.9,65.3
3,14,2012,72.4,67.6
3,15,2012,74.2,69.1
3,16,2012,73,68.7
3,17,2012,73.8,67.5
3,18,2012,74.7,64.1
3,19,2012,75.4,63
3,20,2012,68.7,68
3,21,2012,62.1,67
3,22,2012,67.4,68.1
3,23,2012,67.7,70.3
3,24,2012,69.6,67.8
3,25,2012,72.8,61
3,26,2012,72.2,64.8
3,27,2012,71,53.5
3,28,2012,69.7,57.9
3,29,2012,70.4,71.1
3,30,2012,72.2,63.3
3,31,2012,75.7,67
4,1,2012,76.7,60.7
4,2,2012,73.6,65.4
4,3,2012,77,60
4,4,2012,74.5,69.8
4,5,2012,73.7,61.9
4,6,2012,73,52.3
4,7,2012,71.3,50.8
4,8,2012,72.2,56.6
4,9,2012,73.8,62.6
4,10,2012,74.3,61.4
4,11,2012,73.6,53.9
4,12,2012,73,48.5
4,13,2012,74.3,52.1
4,14,2012,77.6,58
4,15,2012,78.7,67.4
4,16,2012,69.7,72
4,17,2012,69,72.5
4,18,2012,67.9,65
4,19,2012,63,55
4,20,2012,69.8,61.8
4,21,2012,63.6,66.5
4,22,2012,68.6,59.3
4,23,2012,70.5,48.1
4,24,2012,66.7,49
4,25,2012,74.4,53.6
4,26,2012,77.3,63.9
4,27,2012,76.9,68.4
4,28,2012,77.4,59.2
4,29,2012,77.2,62.5
4,30,2012,78.5,67.1
5,1,2012,77.1,74.4
5,2,2012,77.8,77.9
5,3,2012,79.8,77.8
5,4,2012,79.3,76.3
5,5,2012,79.9,73.1
5,6,2012,80.7,69.2
5,7,2012,79.4,67
5,8,2012,77,69.8
5,9,2012,74.8,69.3
5,10,2012,76,62
5,11,2012,74.5,60.7
5,12,2012,74.4,62.1
5,13,2012,74,67.1
5,14,2012,74.3,66.1
5,15,2012,69.1,70.7
5,16,2012,72.6,72.7
5,17,2012,76.5,71
5,18,2012,77.9,67.7
5,19,2012,76.3,65.8
5,20,2012,77.3,66.6
5,21,2012,80.7,71.7
5,22,2012,80.1,68.1
5,23,2012,81.5,71.5
5,24,2012,81.4,72.7
5,25,2012,83.1,73.6
5,26,2012,82.1,76.1
5,27,2012,81.1,74.7
5,28,2012,81.4,76.9
5,29,2012,83,77.6
5,30,2012,84.2,74.6
5,31,2012,82.3,75.5
6,1,2012,80.8,75.2
6,2,2012,82.2,67.5
6,3,2012,83.6,66.2
6,4,2012,84.5,72.9
6,5,2012,84.4,69.4
6,6,2012,86.3,63.3
6,7,2012,81.2,67.2
6,8,2012,75.2,63
6,9,2012,79.1,72.9
6,10,2012,83.7,77.1
6,11,2012,86.8,75.4
6,12,2012,85.2,74.6
6,13,2012,77.7,75.5
6,14,2012,84.4,69.3
6,15,2012,84.5,69.6
6,16,2012,81.4,68.9
6,17,2012,80.5,68.6
6,18,2012,80,71.8
6,19,2012,78.5,78.4
6,20,2012,77.9,80.2
6,21,2012,80.2,81.4
6,22,2012,82.5,82.2
6,23,2012,83.8,76.7
6,24,2012,82.3,75
6,25,2012,89.1,81.5
6,26,2012,91.9,75.2
6,27,2012,89.2,71.7
6,28,2012,85.5,77.6
6,29,2012,83.4,87.1
6,30,2012,79.6,88.8
7,1,2012,77.9,89
7,2,2012,81.1,82.9
7,3,2012,82.2,86.2
7,4,2012,81,83.6
7,5,2012,82.7,82.8
7,6,2012,83.8,82.4
7,7,2012,84.2,84.8
7,8,2012,78.1,90.4
7,9,2012,79.8,86.5
7,10,2012,77,78
7,11,2012,76.6,74.5
7,12,2012,75.7,73.9
7,13,2012,76.5,78.4
7,14,2012,77.9,80.3
7,15,2012,79.1,83.1
7,16,2012,81.3,83.3
7,17,2012,79.8,82.7
7,18,2012,80.8,85.1
7,19,2012,83,86.4
7,20,2012,84.8,80.6
7,21,2012,86.5,79.4
7,22,2012,83.5,77.2
7,23,2012,80.8,82.4
7,24,2012,81.6,80.3
7,25,2012,83.5,79.3
7,26,2012,84.9,85.9
7,27,2012,84.6,87.4
7,28,2012,85.6,80.9
7,29,2012,86.1,78.3
7,30,2012,86.6,78.6
7,31,2012,86.7,76.9
8,1,2012,86.5,79.3
8,2,2012,86.5,80.4
8,3,2012,86.8,79.7
8,4,2012,86.4,82.7
8,5,2012,83.8,82.1
8,6,2012,82.7,81.4
8,7,2012,85.3,77.1
8,8,2012,85.3,78
8,9,2012,85.9,76
8,10,2012,88,77.6
8,11,2012,86.3,77.5
8,12,2012,87.1,77.4
8,13,2012,87.7,77.8
8,14,2012,88.1,78.8
8,15,2012,87.1,79.4
8,16,2012,87.4,77
8,17,2012,87,78.4
8,18,2012,84.3,76.5
8,19,2012,75.1,75.4
8,20,2012,82.5,71.9
8,21,2012,81.4,74
8,22,2012,80.9,73.4
8,23,2012,79.3,74.9
8,24,2012,79,73
8,25,2012,81.7,68.4
8,26,2012,81.6,72.5
8,27,2012,82.5,77
8,28,2012,86.3,78.6
8,29,2012,87.9,78.3
8,30,2012,87.8,77.3
8,31,2012,87.6,79.7
9,1,2012,83.8,82.6
9,2,2012,83.9,80
9,3,2012,83.4,74.3
9,4,2012,85.8,78.7
9,5,2012,85.5,79.6
9,6,2012,85.3,78.5
9,7,2012,85.6,75.9
9,8,2012,83,76.9
9,9,2012,76.6,71
9,10,2012,75.2,66.6
9,11,2012,75.7,65.6
9,12,2012,77.8,66
9,13,2012,77.2,66.5
9,14,2012,75.9,70.9
9,15,2012,76,70.6
9,16,2012,78.9,63.8
9,17,2012,74.2,68.5
9,18,2012,77.2,73.6
9,19,2012,76.7,68.1
9,20,2012,72.2,63.6
9,21,2012,72.8,67.7
9,22,2012,78.2,73.1
9,23,2012,79.4,70.3
9,24,2012,78.3,60.1
9,25,2012,80,61.5
9,26,2012,80.5,67.9
9,27,2012,78.9,71
9,28,2012,78.6,71.5
9,29,2012,75.3,65.6
9,30,2012,73.2,63
10,1,2012,69.6,62.5
10,2,2012,72,73.8
10,3,2012,69.7,78.2
10,4,2012,74.6,72.9
10,5,2012,76.1,68.9
10,6,2012,74.9,69.5
10,7,2012,61.5,58.1
10,8,2012,60.2,50.8
10,9,2012,66,50.6
10,10,2012,76,60.3
10,11,2012,77.9,57.4
10,12,2012,78.1,56.3
10,13,2012,78.1,55
10,14,2012,78.9,57.9
10,15,2012,74.2,66.4
10,16,2012,65.7,58.8
10,17,2012,71.9,57
10,18,2012,75.1,60.7
10,19,2012,67.7,69
10,20,2012,66.2,58.3
10,21,2012,77.6,55.2
10,22,2012,77,55.4
10,23,2012,75.2,60.6
10,24,2012,75.5,64.3
10,25,2012,79.1,64.5
10,26,2012,65.2,63.7
10,27,2012,55.9,64.6
10,28,2012,54.7,61.2
10,29,2012,56,49
10,30,2012,56.6,45.4
10,31,2012,66,47.1
11,1,2012,71.6,49.8
11,2,2012,74,46.7
11,3,2012,70.7,46.9
11,4,2012,63.5,45.2
11,5,2012,70.9,47.3
11,6,2012,65.8,40.1
11,7,2012,62.8,43.7
11,8,2012,64.2,45.5
11,9,2012,69.3,48.5
11,10,2012,70.6,51.2
11,11,2012,76.6,56.1
11,12,2012,63,63
11,13,2012,50.5,56.1
11,14,2012,54.8,41.9
11,15,2012,52.6,41.5
11,16,2012,55.1,46.8
11,17,2012,53.8,43.5
11,18,2012,54.3,49.2
11,19,2012,52.3,51.6
